연월일,시간,공급량
2016-01-31,6,1380.902142857143
2016-01-31,7,1454.4267142857145
2016-01-31,8,1648.8644285714286
2016-01-31,9,1881.501
2016-01-31,10,1936.4667142857143
2016-01-31,11,1877.5718571428572
2016-01-31,12,1704.2724285714285
2016-01-31,13,1560.5444285714286
2016-01-31,14,1489.3387142857143
2016-01-31,15,1424.5615714285716
2016-01-31,16,1425.525
2016-01-31,17,1528.6187142857143
2016-01-31,18,1786.9398571428571
2016-01-31,19,2058.7032857142854
2016-01-31,20,2122.619857142857
2016-01-31,21,2075.9935714285716
2016-01-31,22,2012.7547142857143
2016-01-31,23,1903.3821428571428
2016-01-31,24,1797.4827142857143
2016-02-01,1,1591.653
2016-02-01,2,1390.338714285714
2016-02-01,3,1321.2461428571428
2016-02-01,4,1391.0872857142858
2016-02-01,5,1563.1444285714285
2016-02-01,6,1723.422142857143
2016-02-01,7,2057.603857142857
2016-02-01,8,2447.219857142857
2016-02-01,9,2464.6004285714284
2016-02-01,10,2256.239285714286
2016-02-01,11,2168.431285714286
2016-02-01,12,1988.734142857143
2016-02-01,13,1837.1147142857142
2016-02-01,14,1769.3524285714286
2016-02-01,15,1655.0472857142856
2016-02-01,16,1628.7124285714285
2016-02-01,17,1698.894142857143
2016-02-01,18,1911.7284285714286
2016-02-01,19,2235.067857142857
2016-02-01,20,2386.157
2016-02-01,21,2375.192428571428
2016-02-01,22,2343.355857142857
2016-02-01,23,2219.9924285714287
2016-02-01,24,2051.781
2016-02-02,1,1816.7478571428571
2016-02-02,2,1593.3878571428572
2016-02-02,3,1480.435857142857
2016-02-02,4,1529.3958571428573
2016-02-02,5,1690.6644285714285
2016-02-02,6,1835.4815714285717
2016-02-02,7,2125.246142857143
2016-02-02,8,2509.563857142857
2016-02-02,9,2509.874714285714
2016-02-02,10,2279.981
2016-02-02,11,2153.5432857142855
2016-02-02,12,1951.6495714285716
2016-02-02,13,1788.5158571428572
2016-02-02,14,1734.3935714285712
2016-02-02,15,1630.9947142857143
2016-02-02,16,1591.5398571428573
2016-02-02,17,1648.5284285714285
2016-02-02,18,1848.8038571428572
2016-02-02,19,2185.023285714286
2016-02-02,20,2319.355857142857
2016-02-02,21,2318.9615714285715
2016-02-02,22,2280.5455714285717
2016-02-02,23,2164.206142857143
2016-02-02,24,1999.2518571428573
2016-02-03,1,1773.6918571428573
2016-02-03,2,1540.1215714285715
2016-02-03,3,1429.7238571428572
2016-02-03,4,1479.957
2016-02-03,5,1624.7524285714285
2016-02-03,6,1762.2027142857144
2016-02-03,7,2050.8575714285716
2016-02-03,8,2437.723857142857
2016-02-03,9,2459.7524285714285
2016-02-03,10,2265.5581428571427
2016-02-03,11,2129.795857142857
2016-02-03,12,1884.1924285714285
2016-02-03,13,1701.7227142857141
2016-02-03,14,1630.5718571428572
2016-02-03,15,1518.693
2016-02-03,16,1472.9067142857143
2016-02-03,17,1534.3535714285715
2016-02-03,18,1738.9535714285716
2016-02-03,19,2065.6312857142857
2016-02-03,20,2190.811857142857
2016-02-03,21,2187.1672857142858
2016-02-03,22,2157.310142857143
2016-02-03,23,2040.606142857143
2016-02-03,24,1885.9547142857143
2016-02-04,1,1647.8015714285716
2016-02-04,2,1417.427857142857
2016-02-04,3,1299.8312857142857
2016-02-04,4,1336.9101428571428
2016-02-04,5,1476.9695714285715
2016-02-04,6,1593.9501428571427
2016-02-04,7,1853.9261428571428
2016-02-04,8,2226.8255714285715
2016-02-04,9,2266.158142857143
2016-02-04,10,2046.349
2016-02-04,11,1906.3615714285716
2016-02-04,12,1705.9672857142857
2016-02-04,13,1586.374142857143
2016-02-04,14,1547.9775714285715
2016-02-04,15,1453.439285714286
2016-02-04,16,1418.2952857142857
2016-02-04,17,1489.1478571428572
2016-02-04,18,1705.671285714286
2016-02-04,19,2022.7101428571427
2016-02-04,20,2135.1044285714283
2016-02-04,21,2123.758142857143
2016-02-04,22,2105.1855714285716
2016-02-04,23,1999.8952857142856
2016-02-04,24,1865.789
2016-02-05,1,1654.9147142857144
2016-02-05,2,1436.6221428571428
2016-02-05,3,1319.8347142857142
2016-02-05,4,1355.109
2016-02-05,5,1501.5227142857143
2016-02-05,6,1635.6290000000001
2016-02-05,7,1916.4427142857144
2016-02-05,8,2287.049571428571
2016-02-05,9,2329.299857142857
2016-02-05,10,2114.639285714286
2016-02-05,11,2008.5135714285714
2016-02-05,12,1837.4392857142855
2016-02-05,13,1688.587857142857
2016-02-05,14,1611.3032857142857
2016-02-05,15,1500.1307142857145
2016-02-05,16,1471.1364285714285
2016-02-05,17,1511.2404285714285
2016-02-05,18,1703.7707142857143
2016-02-05,19,2020.4255714285714
2016-02-05,20,2127.064428571429
2016-02-05,21,2086.222142857143
2016-02-05,22,2016.9101428571428
2016-02-05,23,1919.6747142857143
2016-02-05,24,1784.8712857142857
2016-02-06,1,1603.9775714285713
2016-02-06,2,1407.4872857142857
2016-02-06,3,1283.4232857142856
2016-02-06,4,1305.221
2016-02-06,5,1421.2450000000001
2016-02-06,6,1476.9855714285713
2016-02-06,7,1560.4872857142857
2016-02-06,8,1771.3112857142858
2016-02-06,9,1947.9307142857142
2016-02-06,10,1940.4850000000001
2016-02-06,11,1884.5341428571428
2016-02-06,12,1712.2758571428571
2016-02-06,13,1550.3992857142857
2016-02-06,14,1476.678142857143
2016-02-06,15,1404.2667142857142
2016-02-06,16,1394.5810000000001
2016-02-06,17,1443.189
2016-02-06,18,1621.0061428571428
2016-02-06,19,1881.7455714285713
2016-02-06,20,1915.061
2016-02-06,21,1855.2815714285714
2016-02-06,22,1772.6290000000001
2016-02-06,23,1716.6941428571429
2016-02-06,24,1647.4907142857141
2016-02-07,1,1489.110142857143
2016-02-07,2,1309.963857142857
2016-02-07,3,1217.342142857143
2016-02-07,4,1257.6072857142858
2016-02-07,5,1376.038142857143
2016-02-07,6,1427.1067142857144
2016-02-07,7,1513.301
2016-02-07,8,1715.2712857142858
2016-02-07,9,1913.4609999999998
2016-02-07,10,1907.4827142857143
2016-02-07,11,1795.9124285714286
2016-02-07,12,1594.6518571428571
2016-02-07,13,1455.133
2016-02-07,14,1397.7638571428572
2016-02-07,15,1350.5272857142857
2016-02-07,16,1341.5615714285716
2016-02-07,17,1379.3844285714288
2016-02-07,18,1500.5135714285714
2016-02-07,19,1709.709
2016-02-07,20,1744.2895714285714
2016-02-07,21,1684.3181428571427
2016-02-07,22,1631.3844285714288
2016-02-07,23,1571.2838571428572
2016-02-07,24,1482.6484285714287
2016-02-08,1,1347.3764285714285
2016-02-08,2,1166.4461428571428
2016-02-08,3,1088.9604285714286
2016-02-08,4,1127.958142857143
2016-02-08,5,1235.2998571428573
2016-02-08,6,1293.5044285714284
2016-02-08,7,1441.731857142857
2016-02-08,8,1658.2392857142856
2016-02-08,9,1748.1135714285715
2016-02-08,10,1634.7981428571427
2016-02-08,11,1524.757
2016-02-08,12,1338.541
2016-02-08,13,1221.9615714285715
2016-02-08,14,1227.7421428571429
2016-02-08,15,1213.8095714285714
2016-02-08,16,1216.8095714285714
2016-02-08,17,1254.7867142857142
2016-02-08,18,1341.7512857142858
2016-02-08,19,1491.8552857142856
2016-02-08,20,1494.9341428571427
2016-02-08,21,1448.435857142857
2016-02-08,22,1447.1752857142858
2016-02-08,23,1436.019857142857
2016-02-08,24,1376.5078571428571
2016-02-09,1,1281.205
2016-02-09,2,1150.6404285714284
2016-02-09,3,1082.547857142857
2016-02-09,4,1113.7649999999999
2016-02-09,5,1208.5981428571429
2016-02-09,6,1215.717
2016-02-09,7,1269.3238571428572
2016-02-09,8,1423.821
2016-02-09,9,1574.2507142857144
2016-02-09,10,1604.3992857142857
2016-02-09,11,1587.7707142857143
2016-02-09,12,1459.3924285714286
2016-02-09,13,1336.3867142857143
2016-02-09,14,1279.0587142857144
2016-02-09,15,1224.9741428571429
2016-02-09,16,1213.3638571428571
2016-02-09,17,1246.574142857143
2016-02-09,18,1395.222142857143
2016-02-09,19,1642.3352857142856
2016-02-09,20,1687.5707142857143
2016-02-09,21,1634.4507142857144
2016-02-09,22,1587.6152857142858
2016-02-09,23,1538.6084285714285
2016-02-09,24,1465.6781428571428
2016-02-10,1,1356.7364285714286
2016-02-10,2,1212.6895714285713
2016-02-10,3,1135.8072857142856
2016-02-10,4,1170.8827142857142
2016-02-10,5,1276.1558571428573
2016-02-10,6,1297.1455714285714
2016-02-10,7,1364.8118571428572
2016-02-10,8,1542.3832857142856
2016-02-10,9,1692.7478571428571
2016-02-10,10,1713.5547142857142
2016-02-10,11,1680.0404285714285
2016-02-10,12,1535.578714285714
2016-02-10,13,1385.6027142857145
2016-02-10,14,1302.7192857142857
2016-02-10,15,1213.7810000000002
2016-02-10,16,1173.5249999999999
2016-02-10,17,1185.9924285714285
2016-02-10,18,1342.661
2016-02-10,19,1619.2244285714285
2016-02-10,20,1693.333
2016-02-10,21,1682.4152857142856
2016-02-10,22,1644.0575714285715
2016-02-10,23,1557.5855714285715
2016-02-10,24,1431.0529999999999
2016-02-11,1,1251.1524285714288
2016-02-11,2,1088.6392857142857
2016-02-11,3,1013.0861428571428
2016-02-11,4,1061.134142857143
2016-02-11,5,1200.6975714285713
2016-02-11,6,1305.7741428571428
2016-02-11,7,1562.9912857142858
2016-02-11,8,1932.9627142857141
2016-02-11,9,1989.8255714285715
2016-02-11,10,1834.9684285714286
2016-02-11,11,1727.8507142857143
2016-02-11,12,1524.7912857142856
2016-02-11,13,1401.9947142857143
2016-02-11,14,1342.7832857142857
2016-02-11,15,1244.1581428571428
2016-02-11,16,1184.3067142857142
2016-02-11,17,1192.2198571428573
2016-02-11,18,1316.7810000000002
2016-02-11,19,1545.0175714285713
2016-02-11,20,1637.8587142857143
2016-02-11,21,1615.061
2016-02-11,22,1559.3844285714288
2016-02-11,23,1452.8872857142856
2016-02-11,24,1321.885
2016-02-12,1,1139.0701428571429
2016-02-12,2,950.1672857142856
2016-02-12,3,862.9981428571429
2016-02-12,4,902.5855714285715
2016-02-12,5,1023.8141428571429
2016-02-12,6,1106.2827142857143
2016-02-12,7,1343.3958571428573
2016-02-12,8,1667.1649999999997
2016-02-12,9,1727.7215714285715
2016-02-12,10,1626.149
2016-02-12,11,1566.3295714285716
2016-02-12,12,1422.359285714286
2016-02-12,13,1341.949
2016-02-12,14,1302.9958571428572
2016-02-12,15,1199.4678571428572
2016-02-12,16,1162.8415714285713
2016-02-12,17,1181.4644285714287
2016-02-12,18,1275.5341428571428
2016-02-12,19,1442.3410000000001
2016-02-12,20,1487.5672857142856
2016-02-12,21,1451.294142857143
2016-02-12,22,1404.827857142857
2016-02-12,23,1326.7844285714286
2016-02-12,24,1229.6072857142858
2016-02-13,1,1076.9867142857142
2016-02-13,2,905.2438571428572
2016-02-13,3,795.7078571428572
2016-02-13,4,808.9124285714286
2016-02-13,5,901.1604285714285
2016-02-13,6,912.525
2016-02-13,7,976.8827142857143
2016-02-13,8,1156.990142857143
2016-02-13,9,1320.539857142857
2016-02-13,10,1342.9318571428573
2016-02-13,11,1320.661
2016-02-13,12,1211.5924285714284
2016-02-13,13,1124.0587142857144
2016-02-13,14,1050.2381428571427
2016-02-13,15,973.0998571428572
2016-02-13,16,953.5524285714285
2016-02-13,17,1001.1581428571428
2016-02-13,18,1102.7181428571428
2016-02-13,19,1262.5901428571428
2016-02-13,20,1245.8918571428571
2016-02-13,21,1194.3970000000002
2016-02-13,22,1123.9638571428573
2016-02-13,23,1097.662142857143
2016-02-13,24,1083.3672857142858
2016-02-14,1,1002.3775714285714
2016-02-14,2,872.317
2016-02-14,3,800.3410000000001
2016-02-14,4,838.2438571428572
2016-02-14,5,960.0187142857142
2016-02-14,6,986.5627142857144
2016-02-14,7,1076.6209999999999
2016-02-14,8,1249.5421428571428
2016-02-14,9,1458.5455714285713
2016-02-14,10,1597.709
2016-02-14,11,1642.3547142857144
2016-02-14,12,1551.2747142857145
2016-02-14,13,1487.0884285714287
2016-02-14,14,1459.8667142857144
2016-02-14,15,1405.541
2016-02-14,16,1414.955857142857
2016-02-14,17,1489.846142857143
2016-02-14,18,1648.3844285714288
2016-02-14,19,1859.1970000000001
2016-02-14,20,1916.5992857142858
2016-02-14,21,1884.6964285714287
2016-02-14,22,1829.438142857143
2016-02-14,23,1756.477
2016-02-14,24,1669.173
2016-02-15,1,1447.477
2016-02-15,2,1266.181
2016-02-15,3,1202.5215714285714
2016-02-15,4,1270.7810000000002
2016-02-15,5,1430.2404285714288
2016-02-15,6,1582.5295714285714
2016-02-15,7,1880.5044285714287
2016-02-15,8,2244.7295714285715
2016-02-15,9,2271.5547142857145
2016-02-15,10,2106.971857142857
2016-02-15,11,2025.4598571428573
2016-02-15,12,1846.7101428571427
2016-02-15,13,1717.2667142857142
2016-02-15,14,1662.5615714285716
2016-02-15,15,1548.6141428571427
2016-02-15,16,1507.461
2016-02-15,17,1549.7341428571428
2016-02-15,18,1694.2507142857144
2016-02-15,19,1991.653
2016-02-15,20,2124.816428571429
2016-02-15,21,2109.6884285714286
2016-02-15,22,2053.994714285714
2016-02-15,23,1931.6655714285714
2016-02-15,24,1764.421
2016-02-16,1,1611.4850000000001
2016-02-16,2,1400.9467142857143
2016-02-16,3,1292.6335714285713
2016-02-16,4,1331.6084285714285
2016-02-16,5,1473.4587142857144
2016-02-16,6,1597.1787142857142
2016-02-16,7,1864.6324285714286
2016-02-16,8,2213.403857142857
2016-02-16,9,2236.547857142857
2016-02-16,10,2070.462142857143
2016-02-16,11,2002.8804285714286
2016-02-16,12,1823.1707142857142
2016-02-16,13,1718.7387142857144
2016-02-16,14,1701.7375714285715
2016-02-16,15,1602.4861428571428
2016-02-16,16,1576.8632857142857
2016-02-16,17,1623.8587142857143
2016-02-16,18,1789.7421428571429
2016-02-16,19,2038.5867142857144
2016-02-16,20,2164.069
2016-02-16,21,2129.003857142857
2016-02-16,22,2085.1969999999997
2016-02-16,23,1954.2735714285716
2016-02-16,24,1795.4655714285714
2016-02-17,1,1588.211857142857
2016-02-17,2,1370.6472857142855
2016-02-17,3,1263.1855714285716
2016-02-17,4,1304.1295714285714
2016-02-17,5,1439.330714285714
2016-02-17,6,1577.051857142857
2016-02-17,7,1820.2815714285716
2016-02-17,8,2194.431285714286
2016-02-17,9,2199.313571428572
2016-02-17,10,1988.5604285714285
2016-02-17,11,1857.8427142857142
2016-02-17,12,1666.9855714285716
2016-02-17,13,1538.4564285714284
2016-02-17,14,1475.6004285714284
2016-02-17,15,1374.675857142857
2016-02-17,16,1337.4587142857142
2016-02-17,17,1376.749
2016-02-17,18,1528.4312857142857
2016-02-17,19,1833.8918571428571
2016-02-17,20,1980.2907142857143
2016-02-17,21,1967.9330000000002
2016-02-17,22,1934.1684285714286
2016-02-17,23,1821.7432857142855
2016-02-17,24,1684.3867142857143
2016-02-18,1,1473.2084285714284
2016-02-18,2,1252.1878571428572
2016-02-18,3,1130.453
2016-02-18,4,1160.8187142857143
2016-02-18,5,1289.2735714285714
2016-02-18,6,1405.7044285714287
2016-02-18,7,1668.3581428571429
2016-02-18,8,2019.547857142857
2016-02-18,9,2024.6175714285714
2016-02-18,10,1834.525
2016-02-18,11,1740.1844285714285
2016-02-18,12,1592.9741428571429
2016-02-18,13,1479.4507142857144
2016-02-18,14,1426.8552857142859
2016-02-18,15,1331.293
2016-02-18,16,1318.8804285714286
2016-02-18,17,1328.3169999999998
2016-02-18,18,1490.259857142857
2016-02-18,19,1752.9467142857143
2016-02-18,20,1861.270142857143
2016-02-18,21,1841.7718571428572
2016-02-18,22,1812.1855714285716
2016-02-18,23,1690.6907142857142
2016-02-18,24,1555.7524285714285
2016-02-19,1,1346.1935714285714
2016-02-19,2,1135.9569999999999
2016-02-19,3,1036.1878571428572
2016-02-19,4,1077.006142857143
2016-02-19,5,1205.8255714285715
2016-02-19,6,1306.902142857143
2016-02-19,7,1557.846142857143
2016-02-19,8,1905.2735714285716
2016-02-19,9,1933.6507142857142
2016-02-19,10,1785.3387142857143
2016-02-19,11,1694.4244285714285
2016-02-19,12,1542.9924285714285
2016-02-19,13,1468.3718571428574
2016-02-19,14,1454.0861428571427
2016-02-19,15,1374.1044285714286
2016-02-19,16,1343.541
2016-02-19,17,1377.9787142857142
2016-02-19,18,1496.8324285714284
2016-02-19,19,1724.5581428571427
2016-02-19,20,1822.4712857142858
2016-02-19,21,1816.5512857142858
2016-02-19,22,1767.565
2016-02-19,23,1678.5387142857144
2016-02-19,24,1572.7272857142857
2016-02-20,1,1415.5604285714287
2016-02-20,2,1215.901
2016-02-20,3,1087.4667142857143
2016-02-20,4,1103.2312857142856
2016-02-20,5,1214.0152857142857
2016-02-20,6,1261.213
2016-02-20,7,1356.7844285714286
2016-02-20,8,1573.9352857142858
2016-02-20,9,1740.2587142857142
2016-02-20,10,1717.7764285714288
2016-02-20,11,1640.9147142857144
2016-02-20,12,1468.587857142857
2016-02-20,13,1336.606142857143
2016-02-20,14,1267.421
2016-02-20,15,1207.3592857142855
2016-02-20,16,1171.9741428571429
2016-02-20,17,1230.2347142857143
2016-02-20,18,1406.8495714285714
2016-02-20,19,1707.5855714285715
2016-02-20,20,1790.019857142857
2016-02-20,21,1750.1798571428571
2016-02-20,22,1678.1021428571428
2016-02-20,23,1625.9752857142855
2016-02-20,24,1553.767285714286
2016-02-21,1,1403.5832857142857
2016-02-21,2,1208.8072857142856
2016-02-21,3,1100.3364285714285
2016-02-21,4,1120.6724285714286
2016-02-21,5,1226.126142857143
2016-02-21,6,1254.574142857143
2016-02-21,7,1332.2175714285715
2016-02-21,8,1538.1844285714285
2016-02-21,9,1682.7649999999999
2016-02-21,10,1694.2735714285716
2016-02-21,11,1654.1215714285715
2016-02-21,12,1496.6964285714287
2016-02-21,13,1384.693
2016-02-21,14,1337.9215714285713
2016-02-21,15,1276.6324285714286
2016-02-21,16,1252.6038571428574
2016-02-21,17,1295.3981428571428
2016-02-21,18,1465.7307142857142
2016-02-21,19,1752.4095714285716
2016-02-21,20,1826.5798571428572
2016-02-21,21,1812.9467142857143
2016-02-21,22,1715.6484285714284
2016-02-21,23,1611.6689999999999
2016-02-21,24,1498.3878571428572
2016-02-22,1,1307.8552857142859
2016-02-22,2,1110.1078571428573
2016-02-22,3,1031.7684285714286
2016-02-22,4,1085.702142857143
2016-02-22,5,1236.6655714285714
2016-02-22,6,1362.3855714285714
2016-02-22,7,1646.510142857143
2016-02-22,8,1998.7547142857143
2016-02-22,9,2046.350142857143
2016-02-22,10,1911.4278571428572
2016-02-22,11,1853.7752857142857
2016-02-22,12,1695.2907142857143
2016-02-22,13,1571.0872857142858
2016-02-22,14,1523.357
2016-02-22,15,1435.1409999999998
2016-02-22,16,1400.027857142857
2016-02-22,17,1429.0701428571429
2016-02-22,18,1553.9672857142857
2016-02-22,19,1808.126142857143
2016-02-22,20,1912.6724285714286
2016-02-22,21,1887.9352857142858
2016-02-22,22,1848.805
2016-02-22,23,1733.2518571428573
2016-02-22,24,1585.2164285714287
2016-02-23,1,1372.0518571428572
2016-02-23,2,1154.5192857142858
2016-02-23,3,1053.0244285714286
2016-02-23,4,1082.0575714285715
2016-02-23,5,1207.4255714285714
2016-02-23,6,1306.2141428571429
2016-02-23,7,1550.1147142857142
2016-02-23,8,1896.2564285714286
2016-02-23,9,1937.1067142857141
2016-02-23,10,1799.8301428571428
2016-02-23,11,1697.1364285714285
2016-02-23,12,1522.5615714285716
2016-02-23,13,1422.7181428571428
2016-02-23,14,1391.0815714285714
2016-02-23,15,1302.8472857142858
2016-02-23,16,1289.6290000000001
2016-02-23,17,1345.0792857142858
2016-02-23,18,1517.7478571428571
2016-02-23,19,1863.990142857143
2016-02-23,20,2050.701
2016-02-23,21,2051.2850000000003
2016-02-23,22,2034.357
2016-02-23,23,1927.0907142857143
2016-02-23,24,1771.6587142857145
2016-02-24,1,1558.4678571428572
2016-02-24,2,1337.0998571428572
2016-02-24,3,1230.4598571428571
2016-02-24,4,1274.877
2016-02-24,5,1419.9444285714287
2016-02-24,6,1543.0152857142857
2016-02-24,7,1809.8987142857143
2016-02-24,8,2174.5181428571427
2016-02-24,9,2164.467857142857
2016-02-24,10,1982.5204285714285
2016-02-24,11,1881.3615714285716
2016-02-24,12,1701.8438571428571
2016-02-24,13,1572.3695714285714
2016-02-24,14,1513.9295714285713
2016-02-24,15,1419.8312857142857
2016-02-24,16,1389.6552857142856
2016-02-24,17,1439.5341428571428
2016-02-24,18,1598.294142857143
2016-02-24,19,1912.787857142857
2016-02-24,20,2076.933
2016-02-24,21,2058.9021428571427
2016-02-24,22,2030.7821428571428
2016-02-24,23,1926.0621428571428
2016-02-24,24,1777.4267142857145
2016-02-25,1,1562.101
2016-02-25,2,1342.7284285714286
2016-02-25,3,1234.1455714285714
2016-02-25,4,1268.0347142857142
2016-02-25,5,1407.9398571428571
2016-02-25,6,1525.9958571428572
2016-02-25,7,1786.1878571428572
2016-02-25,8,2134.9067142857143
2016-02-25,9,2128.3855714285714
2016-02-25,10,1945.9787142857144
2016-02-25,11,1846.565
2016-02-25,12,1671.2564285714286
2016-02-25,13,1547.8358571428573
2016-02-25,14,1523.4952857142857
2016-02-25,15,1426.0575714285715
2016-02-25,16,1400.5192857142858
2016-02-25,17,1434.717
2016-02-25,18,1588.5375714285713
2016-02-25,19,1872.038142857143
2016-02-25,20,2003.2255714285714
2016-02-25,21,1962.4987142857142
2016-02-25,22,1921.2884285714285
2016-02-25,23,1790.3809999999999
2016-02-25,24,1646.750142857143
2016-02-26,1,1445.4198571428572
2016-02-26,2,1228.6861428571428
2016-02-26,3,1124.333
2016-02-26,4,1165.3295714285714
2016-02-26,5,1301.5867142857144
2016-02-26,6,1413.7912857142858
2016-02-26,7,1660.3604285714284
2016-02-26,8,2022.942142857143
2016-02-26,9,2010.9284285714286
2016-02-26,10,1833.9615714285715
2016-02-26,11,1751.051857142857
2016-02-26,12,1559.6724285714286
2016-02-26,13,1431.1958571428572
2016-02-26,14,1367.2461428571428
2016-02-26,15,1267.037
2016-02-26,16,1232.0655714285715
2016-02-26,17,1249.5718571428572
2016-02-26,18,1386.059857142857
2016-02-26,19,1668.0267142857142
2016-02-26,20,1796.0358571428571
2016-02-26,21,1774.8632857142857
2016-02-26,22,1716.9535714285714
2016-02-26,23,1633.1992857142857
2016-02-26,24,1529.0301428571427
2016-02-27,1,1376.8335714285713
2016-02-27,2,1173.3021428571428
2016-02-27,3,1049.4850000000001
2016-02-27,4,1065.101
2016-02-27,5,1167.277
2016-02-27,6,1198.1787142857142
2016-02-27,7,1284.989
2016-02-27,8,1508.773
2016-02-27,9,1655.653
2016-02-27,10,1680.9158571428572
2016-02-27,11,1636.173
2016-02-27,12,1470.3512857142855
2016-02-27,13,1318.3158571428573
2016-02-27,14,1230.3844285714283
2016-02-27,15,1152.726142857143
2016-02-27,16,1127.2952857142857
2016-02-27,17,1159.8141428571428
2016-02-27,18,1293.9375714285713
2016-02-27,19,1549.4758571428572
2016-02-27,20,1628.3981428571428
2016-02-27,21,1601.5341428571428
2016-02-27,22,1525.9844285714285
2016-02-27,23,1458.2438571428572
2016-02-27,24,1398.4975714285715
2016-02-28,1,1252.3352857142856
2016-02-28,2,1062.4541428571429
2016-02-28,3,956.0552857142857
2016-02-28,4,978.5867142857143
2016-02-28,5,1077.9147142857144
2016-02-28,6,1092.6244285714286
2016-02-28,7,1157.923857142857
2016-02-28,8,1365.011857142857
2016-02-28,9,1510.9318571428573
2016-02-28,10,1536.2530000000002
2016-02-28,11,1492.3775714285714
2016-02-28,12,1350.4461428571428
2016-02-28,13,1307.338714285714
2016-02-28,14,1329.6392857142857
2016-02-28,15,1342.739857142857
2016-02-28,16,1401.4232857142856
2016-02-28,17,1458.1592857142857
2016-02-28,18,1559.4107142857142
2016-02-28,19,1700.1227142857144
2016-02-28,20,1761.2792857142856
2016-02-28,21,1745.8975714285714
2016-02-28,22,1659.6427142857142
2016-02-28,23,1558.0941428571427
2016-02-28,24,1489.0964285714288
2016-02-29,1,1327.2815714285714
2016-02-29,2,1147.4941428571428
2016-02-29,3,1088.126142857143
2016-02-29,4,1151.3387142857143
2016-02-29,5,1304.823285714286
2016-02-29,6,1452.9478571428572
2016-02-29,7,1737.654142857143
2016-02-29,8,2112.1330000000003
2016-02-29,9,2144.6987142857147
2016-02-29,10,2038.5192857142858
2016-02-29,11,1997.6027142857142
2016-02-29,12,1856.190142857143
2016-02-29,13,1726.3227142857143
2016-02-29,14,1690.0255714285715
2016-02-29,15,1594.2164285714284
2016-02-29,16,1557.6495714285716
2016-02-29,17,1584.5398571428573
2016-02-29,18,1721.325
2016-02-29,19,2015.4415714285715
2016-02-29,20,2201.2564285714284
2016-02-29,21,2157.7661428571428
2016-02-29,22,2083.143285714286
2016-02-29,23,1962.9672857142857
2016-02-29,24,1828.0392857142856
2016-03-01,1,1654.4861428571428
2016-03-01,2,1460.8015714285716
2016-03-01,3,1333.0267142857142
2016-03-01,4,1353.0941428571427
2016-03-01,5,1468.2998571428573
2016-03-01,6,1510.0850000000003
2016-03-01,7,1592.570714285714
2016-03-01,8,1796.055285714286
2016-03-01,9,1858.1467142857143
2016-03-01,10,1837.5547142857142
2016-03-01,11,1813.6084285714285
2016-03-01,12,1653.1924285714285
2016-03-01,13,1512.8815714285715
2016-03-01,14,1428.1672857142858
2016-03-01,15,1360.477
2016-03-01,16,1358.7112857142856
2016-03-01,17,1398.2278571428571
2016-03-01,18,1577.9067142857143
2016-03-01,19,1898.5284285714285
2016-03-01,20,1988.5775714285714
2016-03-01,21,1939.189
2016-03-01,22,1875.2438571428572
2016-03-01,23,1746.5844285714286
2016-03-01,24,1588.8004285714285
2016-03-02,1,1398.987857142857
2016-03-02,2,1210.2735714285716
2016-03-02,3,1126.2632857142858
2016-03-02,4,1162.9695714285715
2016-03-02,5,1298.347857142857
2016-03-02,6,1429.1124285714286
2016-03-02,7,1752.5467142857142
2016-03-02,8,2162.6324285714286
2016-03-02,9,2107.0232857142855
2016-03-02,10,1914.8541428571427
2016-03-02,11,1819.0244285714286
2016-03-02,12,1650.787857142857
2016-03-02,13,1529.1970000000001
2016-03-02,14,1446.9775714285715
2016-03-02,15,1313.2495714285712
2016-03-02,16,1248.9067142857143
2016-03-02,17,1273.7718571428572
2016-03-02,18,1431.117
2016-03-02,19,1746.5284285714285
2016-03-02,20,1901.0175714285713
2016-03-02,21,1872.9947142857143
2016-03-02,22,1835.029
2016-03-02,23,1704.8495714285714
2016-03-02,24,1552.5467142857142
2016-03-03,1,1321.5501428571429
2016-03-03,2,1095.9124285714286
2016-03-03,3,990.1764285714287
2016-03-03,4,1018.0461428571429
2016-03-03,5,1150.6804285714286
2016-03-03,6,1245.019857142857
2016-03-03,7,1544.5707142857143
2016-03-03,8,1920.2141428571429
2016-03-03,9,1863.806142857143
2016-03-03,10,1681.589
2016-03-03,11,1577.8895714285716
2016-03-03,12,1413.8381428571429
2016-03-03,13,1308.4472857142857
2016-03-03,14,1226.1090000000002
2016-03-03,15,1106.219857142857
2016-03-03,16,1032.4598571428571
2016-03-03,17,1036.4861428571428
2016-03-03,18,1161.3432857142857
2016-03-03,19,1446.1444285714285
2016-03-03,20,1591.2415714285714
2016-03-03,21,1608.2107142857144
2016-03-03,22,1601.7272857142857
2016-03-03,23,1497.810714285714
2016-03-03,24,1381.4312857142857
2016-03-04,1,1157.4175714285716
2016-03-04,2,945.1855714285714
2016-03-04,3,839.8724285714286
2016-03-04,4,868.3432857142856
2016-03-04,5,998.4404285714285
2016-03-04,6,1094.0095714285715
2016-03-04,7,1375.9432857142858
2016-03-04,8,1748.8964285714285
2016-03-04,9,1642.7307142857142
2016-03-04,10,1428.9924285714285
2016-03-04,11,1307.149
2016-03-04,12,1156.2758571428571
2016-03-04,13,1069.7112857142856
2016-03-04,14,994.3924285714285
