연월일,시간,공급량
2015-11-05,5,4365.035
2015-11-05,6,4823.683
2015-11-05,7,6241.099
2015-11-05,8,8014.203
2015-11-05,9,7339.483
2015-11-05,10,6494.379
2015-11-05,11,6134.859
2015-11-05,12,5583.051
2015-11-05,13,5358.163
2015-11-05,14,5093.067
2015-11-05,15,4706.259
2015-11-05,16,4446.027
2015-11-05,17,4571.659
2015-11-05,18,5431.611
2015-11-05,19,6601.635
2015-11-05,20,6845.3550000000005
2015-11-05,21,6975.9710000000005
2015-11-05,22,6950.059
2015-11-05,23,6502.027
2015-11-05,24,6080.067
2015-11-06,1,5116.282999999999
2015-11-06,2,4024.187
2015-11-06,3,3567.835
2015-11-06,4,3695.459
2015-11-06,5,4335.9310000000005
2015-11-06,6,4696.427
2015-11-06,7,6044.971
2015-11-06,8,7779.267
2015-11-06,9,7025.907
2015-11-06,10,6240.474999999999
2015-11-06,11,6062.043
2015-11-06,12,5537.171
2015-11-06,13,5301.059
2015-11-06,14,5051.107
2015-11-06,15,4678.379
2015-11-06,16,4544.563
2015-11-06,17,4838.139
2015-11-06,18,5723.915
2015-11-06,19,6783.794999999999
2015-11-06,20,7081.579000000001
2015-11-06,21,7206.347
2015-11-06,22,7134.419
2015-11-06,23,6972.427000000001
2015-11-06,24,6499.979
2015-11-07,1,5613.419
2015-11-07,2,4501.915
2015-11-07,3,3854.6349999999998
2015-11-07,4,3857.947
2015-11-07,5,4368.731
2015-11-07,6,4522.523
2015-11-07,7,4979.179
2015-11-07,8,6086.307
2015-11-07,9,6794.723
2015-11-07,10,7009.827
2015-11-07,11,6876.875
2015-11-07,12,6510.371
2015-11-07,13,6173.443
2015-11-07,14,5859.5070000000005
2015-11-07,15,5619.667
2015-11-07,16,5538.187
2015-11-07,17,5748.563
2015-11-07,18,6438.6269999999995
2015-11-07,19,7163.563
2015-11-07,20,7009.683
2015-11-07,21,6735.035
2015-11-07,22,6354.179
2015-11-07,23,6045.811
2015-11-07,24,5720.691
2015-11-08,1,5037.187
2015-11-08,2,4074.235
2015-11-08,3,3546.203
2015-11-08,4,3597.507
2015-11-08,5,4100.611
2015-11-08,6,4116.619
2015-11-08,7,4406.611
2015-11-08,8,5348.563
2015-11-08,9,6263.3150000000005
2015-11-08,10,6685.123
2015-11-08,11,6590.3150000000005
2015-11-08,12,6091.811
2015-11-08,13,5851.747
2015-11-08,14,5652.603
2015-11-08,15,5380.5869999999995
2015-11-08,16,5242.771
2015-11-08,17,5517.171
2015-11-08,18,6274.571
2015-11-08,19,7059.875
2015-11-08,20,6960.0509999999995
2015-11-08,21,6833.291
2015-11-08,22,6435.699
2015-11-08,23,5933.859
2015-11-08,24,5505.282999999999
2015-11-09,1,4638.795
2015-11-09,2,3645.659
2015-11-09,3,3260.851
2015-11-09,4,3445.0589999999997
2015-11-09,5,4127.395
2015-11-09,6,4674.915
2015-11-09,7,6154.619
2015-11-09,8,7965.043
2015-11-09,9,7512.771
2015-11-09,10,6945.451
2015-11-09,11,6840.275
2015-11-09,12,6377.283
2015-11-09,13,6120.163
2015-11-09,14,5875.595
2015-11-09,15,5599.235000000001
2015-11-09,16,5440.083
2015-11-09,17,5529.539
2015-11-09,18,6439.107
2015-11-09,19,7616.163
2015-11-09,20,7829.315
2015-11-09,21,7903.563
2015-11-09,22,7690.0109999999995
2015-11-09,23,7187.235
2015-11-09,24,6569.243
2015-11-10,1,5478.779
2015-11-10,2,4316.251
2015-11-10,3,3812.811
2015-11-10,4,3940.747
2015-11-10,5,4670.355
2015-11-10,6,5091.443
2015-11-10,7,6540.243
2015-11-10,8,8430.491
2015-11-10,9,7838.027
2015-11-10,10,6973.379
2015-11-10,11,6674.779
2015-11-10,12,6184.331
2015-11-10,13,6001.8910000000005
2015-11-10,14,5800.523
2015-11-10,15,5414.987
2015-11-10,16,5123.547
2015-11-10,17,5238.987
2015-11-10,18,6321.0509999999995
2015-11-10,19,7739.171
2015-11-10,20,7977.659000000001
2015-11-10,21,8195.907
2015-11-10,22,8138.155000000001
2015-11-10,23,7677.179
2015-11-10,24,7052.763
2015-11-11,1,5898.643
2015-11-11,2,4604.267
2015-11-11,3,4037.011
2015-11-11,4,4174.995
2015-11-11,5,4844.827
2015-11-11,6,5316.243
2015-11-11,7,6859.315
2015-11-11,8,8782.139000000001
2015-11-11,9,8106.091
2015-11-11,10,7158.259
2015-11-11,11,6729.419
2015-11-11,12,6099.003
2015-11-11,13,5781.867
2015-11-11,14,5452.139
2015-11-11,15,5058.035
2015-11-11,16,4779.963
2015-11-11,17,4920.987
2015-11-11,18,5988.603
2015-11-11,19,7163.019
2015-11-11,20,7387.0830000000005
2015-11-11,21,7584.003000000001
2015-11-11,22,7652.675
2015-11-11,23,7204.331
2015-11-11,24,6710.027
2015-11-12,1,5608.851
2015-11-12,2,4418.267
2015-11-12,3,3875.731
2015-11-12,4,4034.411
2015-11-12,5,4761.275000000001
2015-11-12,6,5252.379
2015-11-12,7,6529.851
2015-11-12,8,7911.195
2015-11-12,9,7683.043
2015-11-12,10,6813.251
2015-11-12,11,6406.451
2015-11-12,12,5801.555
2015-11-12,13,5547.2029999999995
2015-11-12,14,5269.9310000000005
2015-11-12,15,4870.587
2015-11-12,16,4568.147
2015-11-12,17,4707.243
2015-11-12,18,5557.979
2015-11-12,19,6724.787
2015-11-12,20,6890.643
2015-11-12,21,7006.707
2015-11-12,22,6948.579
2015-11-12,23,6634.699
2015-11-12,24,6065.1630000000005
2015-11-13,1,5123.067
2015-11-13,2,4117.051
2015-11-13,3,3520.179
2015-11-13,4,3643.699
2015-11-13,5,4296.2429999999995
2015-11-13,6,4687.707
2015-11-13,7,6020.395
2015-11-13,8,7792.139
2015-11-13,9,7518.723
2015-11-13,10,6839.147
2015-11-13,11,6867.283
2015-11-13,12,6433.819
2015-11-13,13,6283.3949999999995
2015-11-13,14,6173.683
2015-11-13,15,5870.795
2015-11-13,16,5687.531
2015-11-13,17,5878.715
2015-11-13,18,6676.883
2015-11-13,19,7740.219
2015-11-13,20,8027.507
2015-11-13,21,8013.587
2015-11-13,22,7599.683
2015-11-13,23,7220.907
2015-11-13,24,6593.579
2015-11-14,1,5769.443
2015-11-14,2,4663.107
2015-11-14,3,3983.5870000000004
2015-11-14,4,3996.611
2015-11-14,5,4522.987
2015-11-14,6,4607.003
2015-11-14,7,4984.259
2015-11-14,8,5937.491
2015-11-14,9,6609.403
2015-11-14,10,6764.0509999999995
2015-11-14,11,6589.827
2015-11-14,12,6069.170999999999
2015-11-14,13,5737.171
2015-11-14,14,5492.283
2015-11-14,15,5212.795
2015-11-14,16,5106.467
2015-11-14,17,5219.667
2015-11-14,18,5899.835
2015-11-14,19,6674.514999999999
2015-11-14,20,6503.339
2015-11-14,21,6263.827
2015-11-14,22,6010.339
2015-11-14,23,5766.539
2015-11-14,24,5417.451
2015-11-15,1,4766.155
2015-11-15,2,3834.819
2015-11-15,3,3363.0589999999997
2015-11-15,4,3421.891
2015-11-15,5,3884.955
2015-11-15,6,3877.0910000000003
2015-11-15,7,4209.795
2015-11-15,8,5198.923
2015-11-15,9,5847.379
2015-11-15,10,5968.403
2015-11-15,11,5647.275000000001
2015-11-15,12,5139.059
2015-11-15,13,4848.571
2015-11-15,14,4728.803
2015-11-15,15,4376.6269999999995
2015-11-15,16,4339.843
2015-11-15,17,4573.739
2015-11-15,18,5351.763
2015-11-15,19,6247.835
2015-11-15,20,6218.395
2015-11-15,21,6093.347
2015-11-15,22,5812.339
2015-11-15,23,5441.371
2015-11-15,24,5122.011
2015-11-16,1,4363.787
2015-11-16,2,3330.859
2015-11-16,3,2963.9790000000003
2015-11-16,4,3189.699
2015-11-16,5,3884.627
2015-11-16,6,4329.187
2015-11-16,7,5827.1630000000005
2015-11-16,8,7715.851000000001
2015-11-16,9,7512.091
2015-11-16,10,6767.315
2015-11-16,11,6659.195
2015-11-16,12,6093.907
2015-11-16,13,5871.331
2015-11-16,14,5720.019
2015-11-16,15,5351.939
2015-11-16,16,5086.635
2015-11-16,17,5362.851
2015-11-16,18,6314.218999999999
2015-11-16,19,7570.1630000000005
2015-11-16,20,7853.659000000001
2015-11-16,21,7900.835
2015-11-16,22,7692.787
2015-11-16,23,7004.667
2015-11-16,24,6325.0509999999995
2015-11-17,1,5221.787
2015-11-17,2,4048.2110000000002
2015-11-17,3,3527.643
2015-11-17,4,3644.611
2015-11-17,5,4271.891
2015-11-17,6,4629.163
2015-11-17,7,6036.419
2015-11-17,8,7879.651
2015-11-17,9,7423.427000000001
2015-11-17,10,6551.131
2015-11-17,11,6299.499
2015-11-17,12,5714.107
2015-11-17,13,5509.891
2015-11-17,14,5221.635
2015-11-17,15,4738.803
2015-11-17,16,4466.323
2015-11-17,17,4477.723
2015-11-17,18,5359.971
2015-11-17,19,6426.875
2015-11-17,20,6594.923
2015-11-17,21,6876.291
2015-11-17,22,6849.883000000001
2015-11-17,23,6444.139
2015-11-17,24,5936.6990000000005
2015-11-18,1,4980.275000000001
2015-11-18,2,3882.587
2015-11-18,3,3339.299
2015-11-18,4,3497.667
2015-11-18,5,4190.747
2015-11-18,6,4619.747
2015-11-18,7,5962.331
2015-11-18,8,7784.003000000001
2015-11-18,9,7548.683
2015-11-18,10,6790.243
2015-11-18,11,6721.851000000001
2015-11-18,12,6306.6669999999995
2015-11-18,13,6180.883
2015-11-18,14,6064.491
2015-11-18,15,5932.251
2015-11-18,16,5880.907
2015-11-18,17,6107.539
2015-11-18,18,7137.283
2015-11-18,19,8239.867
2015-11-18,20,8387.339
2015-11-18,21,8419.531
2015-11-18,22,8194.747
2015-11-18,23,7722.883
2015-11-18,24,7053.979
2015-11-19,1,5943.603
2015-11-19,2,4776.523
2015-11-19,3,4223.563
2015-11-19,4,4389.235
2015-11-19,5,5077.883
2015-11-19,6,5490.931
2015-11-19,7,6901.683
2015-11-19,8,8915.875
2015-11-19,9,8522.947
2015-11-19,10,7770.995000000001
2015-11-19,11,7470.723
2015-11-19,12,6843.931
2015-11-19,13,6493.563
2015-11-19,14,6275.3550000000005
2015-11-19,15,5859.819
2015-11-19,16,5623.507
2015-11-19,17,5918.507
2015-11-19,18,6916.835
2015-11-19,19,8117.091
2015-11-19,20,8267.523
2015-11-19,21,8370.443
2015-11-19,22,8270.563
2015-11-19,23,7675.058999999999
2015-11-19,24,7116.011
2015-11-20,1,5948.515
2015-11-20,2,4745.3550000000005
2015-11-20,3,4158.651
2015-11-20,4,4302.827
2015-11-20,5,5004.851
2015-11-20,6,5418.483
2015-11-20,7,6791.739
2015-11-20,8,8702.195
2015-11-20,9,8454.387
2015-11-20,10,7537.898999999999
2015-11-20,11,7168.675
2015-11-20,12,6526.706999999999
2015-11-20,13,6193.155
2015-11-20,14,5870.475
2015-11-20,15,5457.115
2015-11-20,16,5226.835
2015-11-20,17,5438.898999999999
2015-11-20,18,6502.995
2015-11-20,19,7805.995000000001
2015-11-20,20,7957.443
2015-11-20,21,8030.299
2015-11-20,22,7889.483
2015-11-20,23,7740.475
2015-11-20,24,7319.411
2015-11-21,1,6370.963
2015-11-21,2,5143.939
2015-11-21,3,4509.059
2015-11-21,4,4577.9710000000005
2015-11-21,5,5201.043
2015-11-21,6,5385.739
2015-11-21,7,5966.243
2015-11-21,8,7255.947
2015-11-21,9,7933.594999999999
2015-11-21,10,7782.955
2015-11-21,11,7304.675
2015-11-21,12,6684.075
2015-11-21,13,7850.195
2015-11-21,14,12016.003
2015-11-21,15,5396.843
2015-11-21,16,5225.747
2015-11-21,17,5527.251
2015-11-21,18,6567.339
2015-11-21,19,7636.123
2015-11-21,20,7472.987
2015-11-21,21,7354.931
2015-11-21,22,7105.827
2015-11-21,23,6910.507
2015-11-21,24,6643.931
2015-11-22,1,5907.283
2015-11-22,2,4875.219
2015-11-22,3,4269.147
2015-11-22,4,4344.571
2015-11-22,5,4891.579
2015-11-22,6,4937.627
2015-11-22,7,5329.347
2015-11-22,8,6398.5070000000005
2015-11-22,9,7277.322999999999
2015-11-22,10,7357.811
2015-11-22,11,6966.971
2015-11-22,12,6190.6990000000005
2015-11-22,13,5770.923
2015-11-22,14,5497.355
2015-11-22,15,5324.339
2015-11-22,16,5317.187
2015-11-22,17,5740.171
2015-11-22,18,6790.187
2015-11-22,19,7638.9710000000005
2015-11-22,20,7575.171
2015-11-22,21,7748.379
2015-11-22,22,7555.659
2015-11-22,23,7049.947
2015-11-22,24,6510.627
2015-11-23,1,5523.051
2015-11-23,2,4386.347
2015-11-23,3,3959.7870000000003
2015-11-23,4,4156.259
2015-11-23,5,4924.411
2015-11-23,6,5496.475
2015-11-23,7,7123.915
2015-11-23,8,9260.883
2015-11-23,9,9194.363000000001
2015-11-23,10,8282.651
2015-11-23,11,8041.203
2015-11-23,12,7367.027
2015-11-23,13,6992.243
2015-11-23,14,6637.323
2015-11-23,15,6200.075000000001
2015-11-23,16,6024.635
2015-11-23,17,6316.579000000001
2015-11-23,18,7369.339
2015-11-23,19,8663.307
2015-11-23,20,8989.787
2015-11-23,21,9150.466999999999
2015-11-23,22,9011.610999999999
2015-11-23,23,8378.715
2015-11-23,24,7686.779
2015-11-24,1,6559.747
2015-11-24,2,5292.5470000000005
2015-11-24,3,4765.0109999999995
2015-11-24,4,4934.715
2015-11-24,5,5819.259
2015-11-24,6,6374.027
2015-11-24,7,8099.915
2015-11-24,8,10366.259
2015-11-24,9,10294.787
2015-11-24,10,9370.851
2015-11-24,11,9025.003
2015-11-24,12,8143.659000000001
2015-11-24,13,7580.8910000000005
2015-11-24,14,7240.259
2015-11-24,15,6787.482999999999
2015-11-24,16,6618.387
2015-11-24,17,6885.450999999999
2015-11-24,18,8129.139
2015-11-24,19,9626.467
2015-11-24,20,10103.123
2015-11-24,21,10412.371
2015-11-24,22,10271.707
2015-11-24,23,9550.955
2015-11-24,24,8775.035
2015-11-25,1,7501.955
2015-11-25,2,6106.3150000000005
2015-11-25,3,5449.651
2015-11-25,4,5646.771
2015-11-25,5,6493.515
2015-11-25,6,7114.051
2015-11-25,7,8756.715
2015-11-25,8,11083.195
2015-11-25,9,11152.171
2015-11-25,10,10134.043
2015-11-25,11,9820.467
2015-11-25,12,8989.611
2015-11-25,13,8589.691
2015-11-25,14,8397.131
2015-11-25,15,7994.307
2015-11-25,16,7752.347
2015-11-25,17,8141.763
2015-11-25,18,9520.979
2015-11-25,19,10969.515
2015-11-25,20,11607.259
2015-11-25,21,11848.931
2015-11-25,22,11678.307
2015-11-25,23,11153.667
2015-11-25,24,10242.051
2015-11-26,1,8897.387
2015-11-26,2,7416.147
2015-11-26,3,6679.411
2015-11-26,4,6848.723
2015-11-26,5,7773.714999999999
2015-11-26,6,8586.339
2015-11-26,7,10331.755000000001
2015-11-26,8,12967.579
2015-11-26,9,13029.171
2015-11-26,10,11964.539
2015-11-26,11,11676.379
2015-11-26,12,10916.491
2015-11-26,13,10495.123
2015-11-26,14,10541.099
2015-11-26,15,10229.427
2015-11-26,16,10240.595000000001
2015-11-26,17,10941.227
2015-11-26,18,12252.835
2015-11-26,19,14086.466999999999
2015-11-26,20,14724.395
2015-11-26,21,14570.251
2015-11-26,22,14346.515
2015-11-26,23,13600.723
2015-11-26,24,12458.850999999999
2015-11-27,1,10810.051
2015-11-27,2,9234.595000000001
2015-11-27,3,8478.883
2015-11-27,4,8744.571
2015-11-27,5,9673.011
2015-11-27,6,10554.675000000001
2015-11-27,7,12434.523000000001
2015-11-27,8,14959.859
2015-11-27,9,15054.971000000001
2015-11-27,10,13768.251
2015-11-27,11,13237.315
2015-11-27,12,12003.443
2015-11-27,13,11038.483
2015-11-27,14,10687.587
2015-11-27,15,10147.651
2015-11-27,16,10046.099
2015-11-27,17,10818.675
2015-11-27,18,12285.059000000001
2015-11-27,19,13811.099
2015-11-27,20,14241.371
2015-11-27,21,14070.171
2015-11-27,22,13615.731
2015-11-27,23,13061.283
2015-11-27,24,12269.523
2015-11-28,1,10870.682999999999
2015-11-28,2,9286.755000000001
2015-11-28,3,8359.971
2015-11-28,4,8376.787
2015-11-28,5,9060.538999999999
2015-11-28,6,9395.851
2015-11-28,7,9911.947
2015-11-28,8,11307.187
2015-11-28,9,12626.003
2015-11-28,10,12974.659
2015-11-28,11,12672.347
2015-11-28,12,11706.235
2015-11-28,13,10860.779
2015-11-28,14,10418.667
2015-11-28,15,9932.675
2015-11-28,16,9586.682999999999
2015-11-28,17,9724.835
2015-11-28,18,11067.267
2015-11-28,19,12357.707
2015-11-28,20,12315.019
2015-11-28,21,11969.747
2015-11-28,22,11497.363
2015-11-28,23,11158.443000000001
2015-11-28,24,10466.771
2015-11-29,1,9455.355
2015-11-29,2,8101.282999999999
2015-11-29,3,7328.427
2015-11-29,4,7378.723
2015-11-29,5,7949.235
2015-11-29,6,8048.019
2015-11-29,7,8407.563
2015-11-29,8,9544.547
2015-11-29,9,10955.051
2015-11-29,10,11619.547
2015-11-29,11,11580.731
2015-11-29,12,10717.595
2015-11-29,13,10013.107
2015-11-29,14,9639.571
2015-11-29,15,9167.115
2015-11-29,16,9138.947
2015-11-29,17,9510.154999999999
2015-11-29,18,10621.795
2015-11-29,19,11518.995
2015-11-29,20,11523.867
2015-11-29,21,11295.107
2015-11-29,22,10786.082999999999
2015-11-29,23,10093.091
2015-11-29,24,9317.779
2015-11-30,1,8017.955
2015-11-30,2,6652.5869999999995
2015-11-30,3,6114.235
2015-11-30,4,6345.139
2015-11-30,5,7252.059
2015-11-30,6,8048.659000000001
2015-11-30,7,10046.803
2015-11-30,8,12604.147
2015-11-30,9,12714.019
2015-11-30,10,11399.371000000001
2015-11-30,11,10828.459
2015-11-30,12,9682.251
2015-11-30,13,8921.915
2015-11-30,14,8638.979
2015-11-30,15,8032.427000000001
2015-11-30,16,7801.915
2015-11-30,17,8227.315
2015-11-30,18,9842.235
2015-11-30,19,11710.347
2015-11-30,20,12231.731
2015-11-30,21,12346.483
2015-11-30,22,12194.043
2015-11-30,23,11467.771
2015-11-30,24,10545.131
2015-12-01,1,9102.131000000001
2015-12-01,2,7595.907
2015-12-01,3,6912.746999999999
2015-12-01,4,7132.155000000001
2015-12-01,5,8068.635
2015-12-01,6,8819.035
2015-12-01,7,10754.331
2015-12-01,8,13395.435
2015-12-01,9,13290.267
2015-12-01,10,11855.515000000001
2015-12-01,11,11008.955
2015-12-01,12,9866.091
2015-12-01,13,8888.899
2015-12-01,14,8467.339
2015-12-01,15,7845.763
2015-12-01,16,7557.371
2015-12-01,17,8008.571
2015-12-01,18,9654.883
2015-12-01,19,11477.139000000001
2015-12-01,20,11999.067
2015-12-01,21,12148.459
2015-12-01,22,12004.610999999999
2015-12-01,23,11302.435
2015-12-01,24,10361.395
2015-12-02,1,8737.931
2015-12-02,2,7086.7789999999995
2015-12-02,3,6271.851000000001
2015-12-02,4,6391.475
2015-12-02,5,8907.811
2015-12-02,6,7660.835
2015-12-02,7,9343.563
2015-12-02,8,11755.739
2015-12-02,9,11881.355
2015-12-02,10,10759.435
2015-12-02,11,10401.699
2015-12-02,12,9499.803
2015-12-02,13,8890.739
2015-12-02,14,8778.083
2015-12-02,15,8278.283
2015-12-02,16,7844.482999999999
2015-12-02,17,8044.499
2015-12-02,18,9590.458999999999
2015-12-02,19,11389.914999999999
2015-12-02,20,12113.067
2015-12-02,21,12178.467
2015-12-02,22,11995.283
2015-12-02,23,11397.867
2015-12-02,24,10493.339
2015-12-03,1,9095.115
2015-12-03,2,7561.291
2015-12-03,3,6834.771
2015-12-03,4,7021.947
2015-12-03,5,7930.563
2015-12-03,6,8646.682999999999
2015-12-03,7,10572.915
2015-12-03,8,13103.939
2015-12-03,9,13242.195
2015-12-03,10,12306.267
2015-12-03,11,12084.546999999999
2015-12-03,12,11279.931
2015-12-03,13,10507.147
2015-12-03,14,10291.547
2015-12-03,15,10008.691
2015-12-03,16,10016.227
2015-12-03,17,10664.627
2015-12-03,18,12410.371
2015-12-03,19,14217.819
2015-12-03,20,14944.211
2015-12-03,21,14809.891
2015-12-03,22,14195.458999999999
2015-12-03,23,13330.963
2015-12-03,24,12311.035
2015-12-04,1,10758.203
2015-12-04,2,9162.610999999999
2015-12-04,3,8373.027
2015-12-04,4,8586.819
2015-12-04,5,9524.603000000001
2015-12-04,6,10290.171
2015-12-04,7,12195.251
2015-12-04,8,14854.803
2015-12-04,9,14820.475
2015-12-04,10,13270.715
2015-12-04,11,12601.555
2015-12-04,12,11381.427
2015-12-04,13,10515.403
2015-12-04,14,10445.803
2015-12-04,15,10157.003
2015-12-04,16,9988.211
2015-12-04,17,10445.379
2015-12-04,18,11758.427
2015-12-04,19,13262.299
2015-12-04,20,13591.739
2015-12-04,21,13329.107
2015-12-04,22,12791.715
2015-12-04,23,12219.291000000001
2015-12-04,24,11410.979000000001
2015-12-05,1,10146.883
2015-12-05,2,8595.555
2015-12-05,3,7735.267
2015-12-05,4,7800.714999999999
2015-12-05,5,8416.315
2015-12-05,6,8597.203
2015-12-05,7,9058.875
2015-12-05,8,10473.171
2015-12-05,9,11627.075
2015-12-05,10,11427.611
2015-12-05,11,10963.803
2015-12-05,12,9874.387
2015-12-05,13,8939.187
2015-12-05,14,8524.427
2015-12-05,15,8170.915
2015-12-05,16,8081.419
2015-12-05,17,8577.627
2015-12-05,18,10140.571
2015-12-05,19,11444.459
2015-12-05,20,11412.459
2015-12-05,21,11266.307
2015-12-05,22,10849.659
2015-12-05,23,10647.707
2015-12-05,24,10108.115
2015-12-06,1,9041.723
2015-12-06,2,7826.706999999999
2015-12-06,3,7138.555
2015-12-06,4,7249.931
2015-12-06,5,7956.130999999999
2015-12-06,6,8127.891
2015-12-06,7,8586.059000000001
2015-12-06,8,9863.523000000001
2015-12-06,9,11066.387
2015-12-06,10,11489.427
2015-12-06,11,11055.587
2015-12-06,12,9834.307
2015-12-06,13,9070.995
2015-12-06,14,8639.907
2015-12-06,15,8144.459
2015-12-06,16,7976.155
2015-12-06,17,8560.619
2015-12-06,18,10314.571
2015-12-06,19,11721.715
2015-12-06,20,11780.211
2015-12-06,21,11552.835
2015-12-06,22,11126.395
2015-12-06,23,10478.539
2015-12-06,24,9745.579
2015-12-07,1,8570.539
2015-12-07,2,7268.299
2015-12-07,3,6811.555
2015-12-07,4,7177.467000000001
2015-12-07,5,8240.779
2015-12-07,6,9176.131
2015-12-07,7,11362.147
2015-12-07,8,14049.243
2015-12-07,9,14170.043
2015-12-07,10,12737.643
2015-12-07,11,12096.659
2015-12-07,12,10739.403
2015-12-07,13,9758.851
2015-12-07,14,9467.243
2015-12-07,15,8758.419
2015-12-07,16,8534.731
2015-12-07,17,9123.283
2015-12-07,18,10844.955
2015-12-07,19,12531.059
2015-12-07,20,13002.154999999999
2015-12-07,21,12853.627
2015-12-07,22,12501.403
2015-12-07,23,11622.659
2015-12-07,24,10588.475
2015-12-08,1,9112.931
2015-12-08,2,7688.579
2015-12-08,3,7048.675
2015-12-08,4,7337.115
2015-12-08,5,8317.627
2015-12-08,6,9045.027
2015-12-08,7,11014.083
2015-12-08,8,13737.563
2015-12-08,9,13718.883
2015-12-08,10,12189.027
2015-12-08,11,11318.843
2015-12-08,12,10003.914999999999
2015-12-08,13,9136.139000000001
2015-12-08,14,8801.155
2015-12-08,15,8214.563
2015-12-08,16,8050.8189999999995
2015-12-08,17,8508.283
2015-12-08,18,10179.179
2015-12-08,19,11987.347
2015-12-08,20,12493.363
2015-12-08,21,12556.771
2015-12-08,22,12401.099
2015-12-08,23,11678.643
2015-12-08,24,10789.187
2015-12-09,1,9286.755
2015-12-09,2,7745.147
2015-12-09,3,7033.5470000000005
2015-12-09,4,7236.843
2015-12-09,5,8201.827
2015-12-09,6,8900.939
2015-12-09,7,10858.682999999999
2015-12-09,8,13428.555
2015-12-09,9,13536.403
2015-12-09,10,12141.211
2015-12-09,11,11294.571
2015-12-09,12,10071.603000000001
2015-12-09,13,9035.507
2015-12-09,14,8530.619
2015-12-09,15,7814.491
2015-12-09,16,7501.611
2015-12-09,17,7927.155000000001
2015-12-09,18,9599.787
2015-12-09,19,11196.843
2015-12-09,20,11596.107
2015-12-09,21,11702.483
2015-12-09,22,11468.971
2015-12-09,23,10783.019
2015-12-09,24,9790.467
2015-12-10,1,8289.323
2015-12-10,2,6786.523
2015-12-10,3,6061.211
2015-12-10,4,6273.179
2015-12-10,5,7106.467
2015-12-10,6,7641.6990000000005
2015-12-10,7,9353.763
2015-12-10,8,11712.907
2015-12-10,9,11699.395
2015-12-10,10,10407.067
2015-12-10,11,9982.523
2015-12-10,12,9075.835
2015-12-10,13,8600.691
2015-12-10,14,8406.707
2015-12-10,15,7988.579000000001
2015-12-10,16,7858.6269999999995
2015-12-10,17,8188.155
2015-12-10,18,9285.315
2015-12-10,19,10594.682999999999
2015-12-10,20,10898.427
2015-12-10,21,10859.571
2015-12-10,22,10662.035
2015-12-10,23,10030.355
2015-12-10,24,9185.099
2015-12-11,1,7881.059
2015-12-11,2,6511.547
2015-12-11,3,5871.843
2015-12-11,4,6093.763
2015-12-11,5,7000.651
2015-12-11,6,7617.9310000000005
2015-12-11,7,9413.763
2015-12-11,8,11775.523000000001
2015-12-11,9,11915.211000000001
2015-12-11,10,10686.403
2015-12-11,11,9932.963
2015-12-11,12,8715.507
2015-12-11,13,8106.803
2015-12-11,14,7819.003
2015-12-11,15,7271.195
2015-12-11,16,7121.627
2015-12-11,17,7474.851
2015-12-11,18,8817.243
2015-12-11,19,10308.699
2015-12-11,20,10687.323
2015-12-11,21,10598.963
2015-12-11,22,10410.523
2015-12-11,23,10301.187
2015-12-11,24,9696.771
2015-12-12,1,8633.146999999999
2015-12-12,2,7205.867
2015-12-12,3,6451.987
2015-12-12,4,6642.131
2015-12-12,5,7353.795
2015-12-12,6,7578.187
2015-12-12,7,8272.067
2015-12-12,8,9713.355000000001
2015-12-12,9,10826.507
2015-12-12,10,10801.187
2015-12-12,11,10275.363000000001
2015-12-12,12,9155.563
2015-12-12,13,8258.755
2015-12-12,14,7739.339
2015-12-12,15,7231.5070000000005
2015-12-12,16,7016.251
2015-12-12,17,7351.043000000001
2015-12-12,18,8638.491
2015-12-12,19,9868.298999999999
2015-12-12,20,9677.386999999999
2015-12-12,21,9328.419
2015-12-12,22,9048.339
2015-12-12,23,8937.035
2015-12-12,24,8517.619
2015-12-13,1,7687.891
2015-12-13,2,6567.130999999999
2015-12-13,3,5876.475
2015-12-13,4,5932.1230000000005
2015-12-13,5,6481.611
2015-12-13,6,6621.915
2015-12-13,7,7129.347
2015-12-13,8,8313.891
2015-12-13,9,9610.747
2015-12-13,10,9837.731
2015-12-13,11,9363.643
2015-12-13,12,8256.899
2015-12-13,13,7585.995
2015-12-13,14,7164.483
2015-12-13,15,6688.147
2015-12-13,16,6641.091
2015-12-13,17,7058.019
2015-12-13,18,8585.379
2015-12-13,19,9945.762999999999
2015-12-13,20,9986.739
2015-12-13,21,9853.291
2015-12-13,22,9507.171
2015-12-13,23,8937.419
2015-12-13,24,8198.555
2015-12-14,1,7065.0830000000005
2015-12-14,2,5864.835
2015-12-14,3,5407.539
2015-12-14,4,5683.419
2015-12-14,5,6596.787
2015-12-14,6,7337.3150000000005
2015-12-14,7,9290.955
2015-12-14,8,11838.851
2015-12-14,9,12080.675000000001
2015-12-14,10,10957.451
2015-12-14,11,10543.411
2015-12-14,12,9626.507
2015-12-14,13,9089.323
2015-12-14,14,8933.531
2015-12-14,15,8432.795
2015-12-14,16,8257.435
2015-12-14,17,8607.475
2015-12-14,18,9730.011
2015-12-14,19,11044.035
2015-12-14,20,11415.371
2015-12-14,21,11320.211
2015-12-14,22,11045.298999999999
2015-12-14,23,10180.419
2015-12-14,24,9270.395
2015-12-15,1,7851.411
2015-12-15,2,6394.099
2015-12-15,3,5764.403
2015-12-15,4,6004.787
2015-12-15,5,6907.771
