연월일,구분,공급량
2015-08-10,B,416.7763333333333
2015-08-10,C,94.94466666666666
2015-08-10,D,266.713
2015-08-10,E,565.145
2015-08-10,G,1152.4579999999999
2015-08-10,H,100.71933333333334
2015-08-11,A,628.9540000000001
2015-08-11,B,419.48966666666666
2015-08-11,C,97.41133333333333
2015-08-11,D,278.233
2015-08-11,E,572.548
2015-08-11,G,1227.778
2015-08-11,H,101.54599999999999
2015-08-12,A,622.5690000000001
2015-08-12,B,419.0263333333333
2015-08-12,C,97.14466666666668
2015-08-12,D,273.833
2015-08-12,E,574.6223333333334
2015-08-12,G,1225.7459999999999
2015-08-12,H,103.04599999999999
2015-08-13,A,622.026
2015-08-13,B,411.59633333333335
2015-08-13,C,97.278
2015-08-13,D,274.41966666666667
2015-08-13,E,568.8783333333333
2015-08-13,G,1209.9383333333333
2015-08-13,H,101.80933333333333
2015-08-14,A,525.4926666666667
2015-08-14,B,340.5663333333333
2015-08-14,C,96.278
2015-08-14,D,251.74966666666668
2015-08-14,E,512.6333333333333
2015-08-14,G,1073.5166666666667
2015-08-14,H,90.48933333333333
2015-08-15,A,453.662
2015-08-15,B,305.61633333333333
2015-08-15,C,94.44466666666666
2015-08-15,D,222.72299999999998
2015-08-15,E,473.4386666666667
2015-08-15,G,940.5446666666667
2015-08-15,H,80.736
2015-08-16,A,427.4583333333333
2015-08-16,B,292.433
2015-08-16,C,94.41133333333333
2015-08-16,D,195.49966666666668
2015-08-16,E,463.77366666666666
2015-08-16,G,854.1903333333333
2015-08-16,H,80.75933333333333
2015-08-17,A,618.3743333333333
2015-08-17,B,419.253
2015-08-17,C,97.94466666666666
2015-08-17,D,264.43966666666665
2015-08-17,E,566.2883333333333
2015-08-17,G,1186.9773333333335
2015-08-17,H,100.38266666666668
2015-08-18,A,632.165
2015-08-18,B,424.38300000000004
2015-08-18,C,99.47800000000001
2015-08-18,D,283.18966666666665
2015-08-18,E,583.4106666666667
2015-08-18,G,1245.003
2015-08-18,H,103.34933333333333
2015-08-19,A,630.539
2015-08-19,B,423.88633333333337
2015-08-19,C,101.278
2015-08-19,D,290.79633333333334
2015-08-19,E,586.6286666666666
2015-08-19,G,1243.8193333333334
2015-08-19,H,104.68599999999999
2015-08-20,A,622.971
2015-08-20,B,421.3063333333334
2015-08-20,C,101.278
2015-08-20,D,283.8763333333333
2015-08-20,E,582.4393333333334
2015-08-20,G,1245.6963333333333
2015-08-20,H,104.69933333333334
2015-08-21,A,613.364
2015-08-21,B,413.42633333333333
2015-08-21,C,100.41133333333333
2015-08-21,D,277.71633333333335
2015-08-21,E,578.0933333333334
2015-08-21,G,1216.0713333333333
2015-08-21,H,103.69266666666668
2015-08-22,A,486.87566666666663
2015-08-22,B,332.8163333333333
2015-08-22,C,97.84466666666667
2015-08-22,D,235.46633333333332
2015-08-22,E,510.79466666666667
2015-08-22,G,1020.3493333333332
2015-08-22,H,89.78933333333333
2015-08-23,A,426.27866666666665
2015-08-23,B,291.7796666666666
2015-08-23,C,96.04466666666667
2015-08-23,D,192.94633333333334
2015-08-23,E,470.762
2015-08-23,G,847.1766666666666
2015-08-23,H,82.12599999999999
2015-08-24,A,622.496
2015-08-24,B,418.853
2015-08-24,C,100.54466666666667
2015-08-24,D,267.27299999999997
2015-08-24,E,579.0263333333334
2015-08-24,G,1192.1413333333333
2015-08-24,H,102.67933333333333
2015-08-25,A,609.654
2015-08-25,B,402.7463333333333
2015-08-25,C,99.81133333333334
2015-08-25,D,284.133
2015-08-25,E,580.672
2015-08-25,G,1241.332
2015-08-25,H,105.14933333333333
2015-08-26,A,591.8059999999999
2015-08-26,B,395.9663333333333
2015-08-26,C,99.178
2015-08-26,D,283.09066666666666
2015-08-26,E,573.426
2015-08-26,G,1235.1733333333334
2015-08-26,H,102.83266666666667
2015-08-27,A,606.4823333333333
2015-08-27,B,405.333
2015-08-27,C,99.34466666666667
2015-08-27,D,287.237
2015-08-27,E,587.2506666666667
2015-08-27,G,1246.0143333333333
2015-08-27,H,103.07933333333334
2015-08-28,A,602.9496666666666
2015-08-28,B,408.5796666666667
2015-08-28,C,100.74466666666666
2015-08-28,D,285.37933333333336
2015-08-28,E,588.89
2015-08-28,G,1232.198
2015-08-28,H,104.82266666666668
2015-08-29,A,488.54766666666666
2015-08-29,B,335.78299999999996
2015-08-29,C,98.178
2015-08-29,D,249.03366666666668
2015-08-29,E,522.9023333333333
2015-08-29,G,1021.0010000000001
2015-08-29,H,91.52266666666667
2015-08-30,A,432.95
2015-08-30,B,305.9696666666667
2015-08-30,C,96.57799999999999
2015-08-30,D,209.15166666666667
2015-08-30,E,491.8933333333334
2015-08-30,G,870.9096666666668
2015-08-30,H,85.37266666666666
2015-08-31,A,609.7620000000001
2015-08-31,B,423.58633333333336
2015-08-31,C,100.44466666666666
2015-08-31,D,279.6093333333333
2015-08-31,E,584.0649999999999
2015-08-31,G,1195.5343333333333
2015-08-31,H,104.88266666666668
2015-09-01,A,624.2373333333334
2015-09-01,B,421.183
2015-09-01,C,101.278
2015-09-01,D,294.681
2015-09-01,E,597.7353333333334
2015-09-01,G,1249.8953333333334
2015-09-01,H,105.976
2015-09-02,A,621.8286666666667
2015-09-02,B,432.7296666666667
2015-09-02,C,98.678
2015-09-02,D,292.289
2015-09-02,E,597.4313333333333
2015-09-02,G,1255.8066666666666
2015-09-02,H,105.67933333333333
2015-09-03,A,614.2026666666667
2015-09-03,B,421.70966666666664
2015-09-03,C,97.678
2015-09-03,D,291.0933333333333
2015-09-03,E,581.1736666666667
2015-09-03,G,1266.0936666666666
2015-09-03,H,105.99266666666666
2015-09-04,A,620.5093333333333
2015-09-04,B,421.04299999999995
2015-09-04,C,96.44466666666666
2015-09-04,D,291.61766666666665
2015-09-04,E,583.9156666666667
2015-09-04,G,1264.4423333333332
2015-09-04,H,105.75933333333334
2015-09-05,A,499.8376666666666
2015-09-05,B,340.07300000000004
2015-09-05,C,93.04466666666667
2015-09-05,D,253.17633333333333
2015-09-05,E,516.176
2015-09-05,G,1059.4756666666667
2015-09-05,H,91.97266666666667
2015-09-06,A,435.5496666666666
2015-09-06,B,304.61633333333333
2015-09-06,C,88.878
2015-09-06,D,211.244
2015-09-06,E,477.7526666666667
2015-09-06,G,899.3486666666666
2015-09-06,H,85.21266666666666
2015-09-07,A,591.4583333333334
2015-09-07,B,414.03299999999996
2015-09-07,C,97.878
2015-09-07,D,284.55733333333336
2015-09-07,E,568.4706666666667
2015-09-07,G,1251.2253333333333
2015-09-07,H,103.09266666666667
2015-09-08,A,595.5566666666667
2015-09-08,B,410.2896666666666
2015-09-08,C,100.97800000000001
2015-09-08,D,302.36566666666664
2015-09-08,E,575.4863333333334
2015-09-08,G,1321.157
2015-09-08,H,104.82600000000001
2015-09-09,A,592.7766666666666
2015-09-09,B,412.103
2015-09-09,C,94.31133333333332
2015-09-09,D,304.4836666666667
2015-09-09,E,595.6886666666667
2015-09-09,G,1333.439
2015-09-09,H,105.856
2015-09-10,A,600.18
2015-09-10,B,416.33633333333336
2015-09-10,C,85.94466666666666
2015-09-10,D,305.435
2015-09-10,E,611.3946666666667
2015-09-10,G,1351.9593333333335
2015-09-10,H,106.46266666666666
2015-09-11,A,606.016
2015-09-11,B,413.113
2015-09-11,C,84.94466666666666
2015-09-11,D,301.707
2015-09-11,E,611.239
2015-09-11,G,1346.8176666666666
2015-09-11,H,106.846
2015-09-12,A,499.76533333333333
2015-09-12,B,351.20966666666664
2015-09-12,C,82.41133333333333
2015-09-12,D,269.75033333333334
2015-09-12,E,562.0006666666667
2015-09-12,G,1123.6686666666667
2015-09-12,H,96.266
2015-09-13,A,455.4556666666667
2015-09-13,B,325.363
2015-09-13,C,81.61133333333333
2015-09-13,D,231.19833333333335
2015-09-13,E,529.845
2015-09-13,G,957.304
2015-09-13,H,90.94599999999998
2015-09-14,A,594.8876666666666
2015-09-14,B,414.73966666666666
2015-09-14,C,86.378
2015-09-14,D,290.02366666666666
2015-09-14,E,602.349
2015-09-14,G,1297.9986666666666
2015-09-14,H,107.29599999999999
2015-09-15,A,602.029
2015-09-15,B,415.5063333333333
2015-09-15,C,88.778
2015-09-15,D,300.7576666666667
2015-09-15,E,622.4743333333333
2015-09-15,G,1323.271
2015-09-15,H,107.29933333333334
2015-09-16,A,584.9273333333333
2015-09-16,B,414.0296666666666
2015-09-16,C,89.278
2015-09-16,D,310.47433333333333
2015-09-16,E,657.1756666666666
2015-09-16,G,1323.113
2015-09-16,H,108.82266666666668
2015-09-17,A,584.8653333333333
2015-09-17,B,416.1263333333333
2015-09-17,C,90.278
2015-09-17,D,310.486
2015-09-17,E,610.5353333333334
2015-09-17,G,1322.3936666666666
2015-09-17,H,105.24933333333333
2015-09-18,A,593.9826666666667
2015-09-18,B,417.0663333333334
2015-09-18,C,89.41133333333333
2015-09-18,D,313.534
2015-09-18,E,616.203
2015-09-18,G,1309.4073333333333
2015-09-18,H,108.85266666666666
2015-09-19,A,501.305
2015-09-19,B,355.98966666666666
2015-09-19,C,84.84466666666667
2015-09-19,D,279.4436666666667
2015-09-19,E,567.804
2015-09-19,G,1131.2803333333334
2015-09-19,H,98.40933333333334
2015-09-20,A,443.35533333333336
2015-09-20,B,327.15633333333335
2015-09-20,C,83.54466666666667
2015-09-20,D,241.306
2015-09-20,E,534.3263333333333
2015-09-20,G,967.1443333333333
2015-09-20,H,93.00933333333334
2015-09-21,A,585.4553333333333
2015-09-21,B,418.77299999999997
2015-09-21,C,88.21133333333334
2015-09-21,D,296.76933333333335
2015-09-21,E,597.911
2015-09-21,G,1272.2403333333334
2015-09-21,H,107.63266666666668
2015-09-22,A,611.8580000000001
2015-09-22,B,420.68966666666665
2015-09-22,C,88.478
2015-09-22,D,312.10833333333335
2015-09-22,E,606.672
2015-09-22,G,1343.4853333333333
2015-09-22,H,108.42933333333333
2015-09-23,A,588.115
2015-09-23,B,411.1496666666667
2015-09-23,C,88.07799999999999
2015-09-23,D,312.0543333333333
2015-09-23,E,604.8443333333333
2015-09-23,G,1340.2936666666667
2015-09-23,H,108.17266666666667
2015-09-24,A,593.4676666666667
2015-09-24,B,415.30633333333327
2015-09-24,C,84.578
2015-09-24,D,309.1806666666667
2015-09-24,E,613.177
2015-09-24,G,1319.681
2015-09-24,H,109.71933333333334
2015-09-25,A,569.7843333333334
2015-09-25,B,402.0296666666666
2015-09-25,C,81.878
2015-09-25,D,286.8213333333333
2015-09-25,E,606.4006666666667
2015-09-25,G,1203.5800000000002
2015-09-25,H,110.166
2015-09-26,A,419.19100000000003
2015-09-26,B,315.98633333333333
2015-09-26,C,74.51133333333333
2015-09-26,D,234.01933333333332
2015-09-26,E,526.5063333333334
2015-09-26,G,842.3086666666667
2015-09-26,H,93.88933333333334
2015-09-27,A,342.815
2015-09-27,B,261.66966666666667
2015-09-27,C,71.278
2015-09-27,D,193.019
2015-09-27,E,432.67966666666666
2015-09-27,G,706.1453333333334
2015-09-27,H,79.68266666666666
2015-09-28,A,380.38866666666667
2015-09-28,B,279.6363333333333
2015-09-28,C,72.71133333333334
2015-09-28,D,198.879
2015-09-28,E,464.7036666666667
2015-09-28,G,744.998
2015-09-28,H,79.65266666666666
2015-09-29,A,448.79466666666667
2015-09-29,B,319.50966666666665
2015-09-29,C,75.44466666666666
2015-09-29,D,223.80066666666667
2015-09-29,E,508.663
2015-09-29,G,859.2283333333334
2015-09-29,H,88.75600000000001
2015-09-30,A,564.0096666666667
2015-09-30,B,392.88633333333337
2015-09-30,C,81.478
2015-09-30,D,293.11533333333335
2015-09-30,E,584.62
2015-09-30,G,1145.97
2015-09-30,H,105.406
2015-10-01,A,604.0326666666666
2015-10-01,B,426.10633333333334
2015-10-01,C,87.84466666666667
2015-10-01,D,334.5443333333333
2015-10-01,E,640.9186666666666
2015-10-01,G,1325.1633333333332
2015-10-01,H,117.45833333333333
2015-10-02,A,623.587
2015-10-02,B,439.77299999999997
2015-10-02,C,90.24466666666666
2015-10-02,D,343.02400000000006
2015-10-02,E,658.6396666666667
2015-10-02,G,1364.7433333333333
2015-10-02,H,119.069
2015-10-03,A,538.9593333333333
2015-10-03,B,386.1496666666667
2015-10-03,C,86.74466666666666
2015-10-03,D,298.21999999999997
2015-10-03,E,599.6063333333333
2015-10-03,G,1129.8806666666667
2015-10-03,H,103.593
2015-10-04,A,559.6773333333333
2015-10-04,B,401.56300000000005
2015-10-04,C,87.21133333333334
2015-10-04,D,289.504
2015-10-04,E,620.7173333333334
2015-10-04,G,1045.911
2015-10-04,H,109.34100000000001
2015-10-05,A,635.0813333333333
2015-10-05,B,449.8096666666667
2015-10-05,C,89.74466666666666
2015-10-05,D,339.6186666666667
2015-10-05,E,664.6003333333333
2015-10-05,G,1329.888
2015-10-05,H,119.63466666666666
2015-10-06,A,641.401
2015-10-06,B,452.0396666666666
2015-10-06,C,93.01133333333333
2015-10-06,D,353.3896666666667
2015-10-06,E,679.5556666666666
2015-10-06,G,1406.3556666666666
2015-10-06,H,120.42533333333334
2015-10-07,A,629.9786666666666
2015-10-07,B,443.2896666666666
2015-10-07,C,92.34466666666667
2015-10-07,D,342.7293333333334
2015-10-07,E,682.176
2015-10-07,G,1373.5676666666668
2015-10-07,H,118.62133333333334
2015-10-08,A,609.9163333333333
2015-10-08,B,429.41633333333334
2015-10-08,C,90.878
2015-10-08,D,335.854
2015-10-08,E,656.211
2015-10-08,G,1345.3803333333333
2015-10-08,H,115.621
2015-10-09,A,571.8956666666667
2015-10-09,B,415.9463333333333
2015-10-09,C,90.47800000000001
2015-10-09,D,332.4736666666667
2015-10-09,E,645.6293333333333
2015-10-09,G,1251.3133333333333
2015-10-09,H,110.101
2015-10-10,A,630.5086666666667
2015-10-10,B,479.35966666666667
2015-10-10,C,92.64466666666668
2015-10-10,D,373.1553333333334
2015-10-10,E,728.402
2015-10-10,G,1239.3210000000001
2015-10-10,H,127.33466666666668
2015-10-11,A,761.4423333333334
2015-10-11,B,566.413
2015-10-11,C,100.34466666666667
2015-10-11,D,395.7873333333334
2015-10-11,E,827.2483333333333
2015-10-11,G,1321.8646666666666
2015-10-11,H,149.61766666666668
2015-10-12,A,824.648
2015-10-12,B,606.5296666666667
2015-10-12,C,103.91133333333333
2015-10-12,D,459.8666666666666
2015-10-12,E,881.7396666666667
2015-10-12,G,1616.2483333333332
2015-10-12,H,160.61366666666666
2015-10-13,A,829.2826666666666
2015-10-13,B,582.6396666666667
2015-10-13,C,102.34466666666667
2015-10-13,D,444.8603333333333
2015-10-13,E,849.572
2015-10-13,G,1639.26
2015-10-13,H,153.98366666666666
2015-10-14,A,732.6956666666666
2015-10-14,B,533.6329999999999
2015-10-14,C,100.74466666666666
2015-10-14,D,421.31
2015-10-14,E,789.4876666666668
2015-10-14,G,1555.6093333333336
2015-10-14,H,144.033
2015-10-15,A,702.899
2015-10-15,B,519.2896666666667
2015-10-15,C,98.11133333333333
2015-10-15,D,399.251
2015-10-15,E,767.9323333333333
2015-10-15,G,1530.7453333333333
2015-10-15,H,138.53
2015-10-16,A,675.207
2015-10-16,B,491.44966666666664
2015-10-16,C,96.57799999999999
2015-10-16,D,383.0916666666667
2015-10-16,E,737.5383333333334
2015-10-16,G,1479.5573333333332
2015-10-16,H,132.866
2015-10-17,A,608.2013333333333
2015-10-17,B,452.94966666666664
2015-10-17,C,91.94466666666666
2015-10-17,D,348.29866666666663
2015-10-17,E,691.8153333333333
2015-10-17,G,1270.2266666666667
2015-10-17,H,122.37766666666666
2015-10-18,A,569.519
2015-10-18,B,430.9463333333333
2015-10-18,C,89.778
2015-10-18,D,312.5926666666667
2015-10-18,E,669.4163333333333
2015-10-18,G,1124.8933333333332
2015-10-18,H,117.47166666666668
2015-10-19,A,652.9403333333333
2015-10-19,B,471.66633333333334
2015-10-19,C,90.41133333333333
2015-10-19,D,364.712
2015-10-19,E,711.976
2015-10-19,G,1386.256666666667
2015-10-19,H,127.73
2015-10-20,A,653.874
2015-10-20,B,470.66966666666667
2015-10-20,C,77.01133333333333
2015-10-20,D,368.03133333333335
2015-10-20,E,702.4376666666667
2015-10-20,G,1431.4623333333332
2015-10-20,H,127.75
2015-10-21,A,649.6016666666667
2015-10-21,B,471.7796666666666
2015-10-21,C,71.64466666666667
2015-10-21,D,367.66
2015-10-21,E,702.031
2015-10-21,G,1451.6636666666666
2015-10-21,H,127.996
2015-10-22,A,664.631
2015-10-22,B,474.34633333333335
2015-10-22,C,70.378
2015-10-22,D,374.686
2015-10-22,E,707.5093333333333
2015-10-22,G,1422.028
2015-10-22,H,129.44566666666665
2015-10-23,A,640.9996666666667
2015-10-23,B,477.0396666666666
2015-10-23,C,69.61133333333333
2015-10-23,D,381.2386666666667
2015-10-23,E,716.6603333333333
2015-10-23,G,1392.604
2015-10-23,H,129.14833333333334
2015-10-24,A,619.169
2015-10-24,B,462.7563333333333
2015-10-24,C,67.31133333333334
2015-10-24,D,357.0726666666667
2015-10-24,E,712.2616666666667
2015-10-24,G,1231.018
2015-10-24,H,126.96366666666667
2015-10-25,A,593.1153333333333
2015-10-25,B,459.973
2015-10-25,C,67.74466666666667
2015-10-25,D,362.91833333333335
2015-10-25,E,713.4276666666666
2015-10-25,G,1124.3799999999999
2015-10-25,H,126.42666666666668
2015-10-26,A,717.872
2015-10-26,B,542.753
2015-10-26,C,73.21133333333334
2015-10-26,D,429.14166666666665
2015-10-26,E,809.393
2015-10-26,G,1481.262
2015-10-26,H,145.86666666666667
2015-10-27,A,814.3306666666667
2015-10-27,B,620.6996666666666
2015-10-27,C,78.778
2015-10-27,D,473.64799999999997
2015-10-27,E,918.0143333333334
2015-10-27,G,1663.357
2015-10-27,H,169.84166666666667
2015-10-28,A,874.543
2015-10-28,B,700.303
2015-10-28,C,83.978
2015-10-28,D,566.939
2015-10-28,E,1008.6586666666667
2015-10-28,G,1761.04
2015-10-28,H,185.02966666666669
2015-10-29,A,1029.6733333333334
2015-10-29,B,807.2396666666667
2015-10-29,C,90.07799999999999
2015-10-29,D,624.096
2015-10-29,E,1140.884
2015-10-29,G,1925.201
2015-10-29,H,209.28099999999998
2015-10-30,A,1174.6683333333333
2015-10-30,B,930.3763333333333
2015-10-30,C,96.278
2015-10-30,D,707.3966666666666
2015-10-30,E,1320.4646666666667
2015-10-30,G,2115.442666666667
2015-10-30,H,239.87900000000002
2015-10-31,A,1193.0776666666668
2015-10-31,B,961.3863333333334
2015-10-31,C,97.64466666666668
2015-10-31,D,722.7733333333334
2015-10-31,E,1391.2443333333333
2015-10-31,G,2001.0556666666669
2015-10-31,H,248.607
2015-11-01,A,1185.2056666666667
2015-11-01,B,971.5163333333334
2015-11-01,C,98.01133333333333
2015-11-01,D,711.8173333333333
2015-11-01,E,1399.461
2015-11-01,G,1813.0246666666665
2015-11-01,H,251.54566666666668
2015-11-02,A,1171.5539999999999
2015-11-02,B,910.1296666666667
2015-11-02,C,92.01133333333333
2015-11-02,D,682.2563333333334
2015-11-02,E,1297.1180000000002
2015-11-02,G,1994.2176666666667
2015-11-02,H,232.58166666666668
2015-11-03,A,1114.4226666666666
2015-11-03,B,853.0996666666666
2015-11-03,C,89.71133333333334
2015-11-03,D,668.9246666666667
2015-11-03,E,1223.0596666666668
2015-11-03,G,1987.6180000000002
2015-11-03,H,218.84533333333331
2015-11-04,A,1061.3146666666667
2015-11-04,B,826.4430000000001
2015-11-04,C,90.178
2015-11-04,D,647.6676666666666
2015-11-04,E,1179.704
2015-11-04,G,1938.1816666666666
2015-11-04,H,211.39066666666668
2015-11-05,A,974.785
2015-11-05,B,776.7463333333334
2015-11-05,C,87.678
2015-11-05,D,609.0003333333333
2015-11-05,E,1118.201
2015-11-05,G,1863.696
2015-11-05,H,201.52366666666668
2015-11-06,A,991.4786666666668
2015-11-06,B,796.9230000000001
2015-11-06,C,87.44466666666666
2015-11-06,D,606.9006666666667
2015-11-06,E,1140.6106666666667
2015-11-06,G,1836.64
2015-11-06,H,204.23833333333334
2015-11-07,A,1026.6836666666666
2015-11-07,B,872.6796666666668
2015-11-07,C,90.07799999999999
2015-11-07,D,617.3453333333333
2015-11-07,E,1265.1163333333334
2015-11-07,G,1705.4266666666665
2015-11-07,H,230.31233333333333
2015-11-08,A,1032.837
2015-11-08,B,851.0263333333332
2015-11-08,C,88.678
2015-11-08,D,583.0283333333333
2015-11-08,E,1227.706
2015-11-08,G,1510.5743333333332
2015-11-08,H,227.21699999999998
2015-11-09,A,1108.848
2015-11-09,B,873.3263333333333
2015-11-09,C,90.81133333333334
2015-11-09,D,626.9376666666667
2015-11-09,E,1254.6506666666667
2015-11-09,G,1873.1473333333333
2015-11-09,H,230.0856666666667
2015-11-10,A,1119.1006666666667
2015-11-10,B,880.5063333333334
2015-11-10,C,95.47800000000001
2015-11-10,D,649.961
2015-11-10,E,1280.8496666666667
2015-11-10,G,2016.871
2015-11-10,H,233.62733333333335
2015-11-11,A,1073.606
2015-11-11,B,867.843
2015-11-11,C,94.878
2015-11-11,D,657.9666666666667
2015-11-11,E,1269.3446666666666
2015-11-11,G,1986.3726666666669
2015-11-11,H,228.86166666666668
2015-11-12,A,1024.8700000000001
2015-11-12,B,801.5129999999999
2015-11-12,C,88.878
2015-11-12,D,617.169
2015-11-12,E,1185.8553333333332
2015-11-12,G,1896.1203333333333
2015-11-12,H,214.258
2015-11-13,A,1131.066
2015-11-13,B,877.6529999999999
2015-11-13,C,91.94466666666666
2015-11-13,D,639.7936666666666
2015-11-13,E,1266.1863333333333
2015-11-13,G,1955.9746666666667
2015-11-13,H,230.129
2015-11-14,A,1014.5726666666666
2015-11-14,B,802.3763333333333
2015-11-14,C,86.94466666666666
2015-11-14,D,591.419
2015-11-14,E,1202.7793333333334
2015-11-14,G,1657.2823333333333
2015-11-14,H,219.67433333333335
2015-11-15,A,879.5263333333334
2015-11-15,B,724.7396666666667
2015-11-15,C,85.31133333333334
2015-11-15,D,526.422
2015-11-15,E,1103.0316666666668
2015-11-15,G,1412.4236666666666
2015-11-15,H,198.27233333333334
2015-11-16,A,1071.6443333333334
2015-11-16,B,827.2896666666667
2015-11-16,C,90.378
2015-11-16,D,599.603
2015-11-16,E,1205.067
2015-11-16,G,1850.243333333333
2015-11-16,H,217.93366666666668
2015-11-17,A,1017.323
2015-11-17,B,762.2063333333334
2015-11-17,C,88.57799999999999
2015-11-17,D,576.3543333333333
2015-11-17,E,1112.9096666666667
2015-11-17,G,1826.6116666666667
2015-11-17,H,205.62933333333334
2015-11-18,A,1159.4653333333333
2015-11-18,B,903.1030000000001
2015-11-18,C,95.11133333333333
2015-11-18,D,648.751
2015-11-18,E,1258.6586666666667
2015-11-18,G,1989.1353333333334
2015-11-18,H,235.18366666666668
2015-11-19,A,1248.3406666666667
2015-11-19,B,956.2963333333333
2015-11-19,C,98.64466666666665
2015-11-19,D,717.1439999999999
2015-11-19,E,1364.048
2015-11-19,G,2087.5596666666665
2015-11-19,H,245.97366666666667
2015-11-20,A,1200.6016666666667
2015-11-20,B,934.3696666666666
2015-11-20,C,95.54466666666667
2015-11-20,D,706.2816666666666
2015-11-20,E,1297.427
2015-11-20,G,2032.8626666666667
2015-11-20,H,240.94866666666667
2015-11-21,A,1141.098
2015-11-21,B,925.1363333333334
2015-11-21,C,93.74466666666666
2015-11-21,D,688.553
2015-11-21,E,1318.7586666666666
2015-11-21,G,2247.8213333333333
2015-11-21,H,244.21666666666667
2015-11-22,A,1137.727
2015-11-22,B,927.573
2015-11-22,C,94.64466666666668
2015-11-22,D,689.1366666666667
2015-11-22,E,1322.4446666666665
2015-11-22,G,1718.688
2015-11-22,H,245.82766666666666
2015-11-23,A,1325.6483333333333
2015-11-23,B,1042.143
2015-11-23,C,101.04466666666667
2015-11-23,D,755.4316666666667
2015-11-23,E,1443.772
2015-11-23,G,2111.5316666666668
2015-11-23,H,267.81333333333333
2015-11-24,A,1418.3563333333334
2015-11-24,B,1161.3096666666668
2015-11-24,C,120.478
2015-11-24,D,842.7420000000001
2015-11-24,E,1638.446
2015-11-24,G,2477.9043333333334
2015-11-24,H,300.224
2015-11-25,A,1609.2006666666666
2015-11-25,B,1340.5763333333332
2015-11-25,C,135.578
2015-11-25,D,948.6396666666666
2015-11-25,E,1870.1916666666666
2015-11-25,G,2759.539
2015-11-25,H,342.2916666666667
2015-11-26,A,1978.0223333333333
2015-11-26,B,1662.483
2015-11-26,C,157.41133333333332
2015-11-26,D,1143.5353333333333
2015-11-26,E,2303.9249999999997
2015-11-26,G,3399.737333333333
2015-11-26,H,420.51666666666665
2015-11-27,A,2102.139333333333
2015-11-27,B,1799.3329999999999
2015-11-27,C,163.54466666666667
2015-11-27,D,1239.081
2015-11-27,E,2546.8573333333334
2015-11-27,G,3577.5606666666667
2015-11-27,H,448.43733333333336
2015-11-28,A,1863.973
2015-11-28,B,1632.6463333333334
2015-11-28,C,153.47799999999998
2015-11-28,D,1141.079
2015-11-28,E,2421.8053333333332
2015-11-28,G,3118.2803333333336
2015-11-28,H,414.7763333333333
2015-11-29,A,1717.5913333333335
2015-11-29,B,1522.1263333333334
2015-11-29,C,144.47799999999998
2015-11-29,D,1076.6226666666666
2015-11-29,E,2214.9423333333334
2015-11-29,G,2672.8033333333333
2015-11-29,H,389.423
2015-11-30,A,1724.8590000000002
2015-11-30,B,1487.503
2015-11-30,C,138.94466666666668
2015-11-30,D,1005.0766666666667
2015-11-30,E,2037.3493333333333
2015-11-30,G,2894.3773333333334
2015-11-30,H,364.63899999999995
2015-12-01,A,1726.3696666666667
2015-12-01,B,1493.2396666666666
2015-12-01,C,141.41133333333332
2015-12-01,D,1034.461
2015-12-01,E,2054.3346666666666
2015-12-01,G,3080.9683333333337
2015-12-01,H,365.7626666666667
2015-12-02,A,1751.6276666666665
2015-12-02,B,1455.2496666666666
2015-12-02,C,137.44466666666668
2015-12-02,D,1003.4926666666667
2015-12-02,E,1997.4423333333334
2015-12-02,G,2861.8566666666666
2015-12-02,H,363.41799999999995
2015-12-03,A,1991.8503333333335
2015-12-03,B,1700.923
2015-12-03,C,158.71133333333333
2015-12-03,D,1155.3926666666666
2015-12-03,E,2344.1839999999997
2015-12-03,G,3363.16
2015-12-03,H,426.95166666666665
2015-12-04,A,2093.2580000000003
2015-12-04,B,1743.0596666666668
2015-12-04,C,158.81133333333332
2015-12-04,D,1167.161
2015-12-04,E,2474.2146666666667
2015-12-04,G,3417.427333333333
2015-12-04,H,435.027
2015-12-05,A,1717.679
2015-12-05,B,1482.723
2015-12-05,C,142.678
2015-12-05,D,1024.366
2015-12-05,E,2246.345333333333
2015-12-05,G,2705.2236666666668
2015-12-05,H,384.3063333333334
2015-12-06,A,1641.4416666666666
2015-12-06,B,1475.9163333333333
2015-12-06,C,144.74466666666666
2015-12-06,D,1020.8533333333334
2015-12-06,E,2245.2613333333334
2015-12-06,G,2596.3706666666667
2015-12-06,H,389.92066666666665
2015-12-07,A,1898.9873333333335
2015-12-07,B,1610.6196666666667
2015-12-07,C,149.94466666666668
2015-12-07,D,1071.2046666666668
2015-12-07,E,2241.248
2015-12-07,G,3125.809333333333
2015-12-07,H,401.635
2015-12-08,A,1820.207
2015-12-08,B,1541.133
2015-12-08,C,149.74466666666666
2015-12-08,D,1048.8723333333335
2015-12-08,E,2167.6766666666667
2015-12-08,G,3105.802333333333
2015-12-08,H,388.598
2015-12-09,A,1778.0833333333333
2015-12-09,B,1503.9996666666666
2015-12-09,C,145.34466666666665
2015-12-09,D,1031.3263333333334
2015-12-09,E,2094.262
2015-12-09,G,2933.897333333333
2015-12-09,H,374.88433333333336
2015-12-10,A,1622.7336666666667
2015-12-10,B,1382.5163333333333
2015-12-10,C,137.21133333333333
2015-12-10,D,953.6486666666666
2015-12-10,E,1940.6663333333333
2015-12-10,G,2654.9746666666665
2015-12-10,H,347.7546666666667
2015-12-11,A,1489.5713333333333
